time,x,y,z
1.804500000000000171e+02,1.803452822538356815e+00,1.341189818095835262e+00,2.023336712678765892e+01
1.804799999999999898e+02,1.737838408577035532e+00,1.743710358301048036e+00,1.875586150665743546e+01
1.805099999999999909e+02,1.801187819335666296e+00,2.208265627873749803e+00,1.741400419475678163e+01
1.805399999999999920e+02,1.980219769438158917e+00,2.765995238456117722e+00,1.620999318685675306e+01
1.805699999999999932e+02,2.274332432696948292e+00,3.456497180076017806e+00,1.515360201337066925e+01
1.805999999999999943e+02,2.694461937402990337e+00,4.327669968094641995e+00,1.426605924697649108e+01
1.806299999999999955e+02,3.262253351066873641e+00,5.435596257816305510e+00,1.358663647868109869e+01
1.806599999999999966e+02,4.009162559384743751e+00,6.841972129775944822e+00,1.318304777281983853e+01
1.806899999999999977e+02,4.974336744319383108e+00,8.604674503490262083e+00,1.316652522707670059e+01
1.807199999999999989e+02,6.198832627507632864e+00,1.075347268207250195e+01,1.371022110345890788e+01
1.807500000000000000e+02,7.711661989224719349e+00,1.323836679246031700e+01,1.506193515200832955e+01
1.807800000000000011e+02,9.500880759467261072e+00,1.583883193848458149e+01,1.752333130012559792e+01
1.808100000000000023e+02,1.146424223851894197e+01,1.804921778352677464e+01,2.133729974961839559e+01
1.808400000000000034e+02,1.334946546538034085e+01,1.904373582300032552e+01,2.642011977740690654e+01
1.808700000000000045e+02,1.473604904650431813e+01,1.794574060046195285e+01,3.201442130816126763e+01
1.809000000000000057e+02,1.515064335532278506e+01,1.450389673225525300e+01,3.667893361288471965e+01
1.809300000000000068e+02,1.433210696885472579e+01,9.623465517210144426e+00,3.905124061819532955e+01
1.809600000000000080e+02,1.244080184901314823e+01,4.886429941777707953e+00,3.883645616677592471e+01
1.809900000000000091e+02,9.970120460455021316e+00,1.426090240589713787e+00,3.683083977288037403e+01
1.810200000000000102e+02,7.451132885695830765e+00,-5.525093180798604786e-01,3.408054638666208547e+01
1.810500000000000114e+02,5.237852380933412988e+00,-1.415808081185462752e+00,3.126863864481587640e+01
1.810800000000000125e+02,3.474453539779851940e+00,-1.630086208512606438e+00,2.867111214949377285e+01
1.811100000000000136e+02,2.160438849692420060e+00,-1.545321485120016103e+00,2.633890105354549860e+01
1.811400000000000148e+02,1.224883102301159710e+00,-1.370005298754370937e+00,2.424433919638124735e+01
1.811700000000000159e+02,5.765669037827440002e-01,-1.210108012318987125e+00,2.234812623889231276e+01
1.812000000000000171e+02,1.297230894945688440e-01,-1.111335534572396977e+00,2.061898089786170729e+01
1.812299999999999898e+02,-1.862624291390247433e-01,-1.089212611486738203e+00,1.903519202856857007e+01
1.812599999999999909e+02,-4.257514341865684671e-01,-1.147428293486466577e+00,1.758193809371230998e+01
1.812899999999999920e+02,-6.295759761613433092e-01,-1.288095761107553860e+00,1.624893192948752230e+01
1.813199999999999932e+02,-8.289778378433095840e-01,-1.517226492966834872e+00,1.502925732181038754e+01
1.813499999999999943e+02,-1.049557661771766792e+00,-1.847751358543435751e+00,1.391929669642691714e+01
1.813799999999999955e+02,-1.314818839717069254e+00,-2.301559596614305203e+00,1.291965660745244548e+01
1.814099999999999966e+02,-1.649283990137100364e+00,-2.911367993305167712e+00,1.203728678145557396e+01
1.814399999999999977e+02,-2.081301612170567417e+00,-3.722684461960745761e+00,1.128938785086048568e+01
1.814699999999999989e+02,-2.645615484662110273e+00,-4.795477902952281823e+00,1.071022767271137077e+01
1.815000000000000000e+02,-3.385511775857930061e+00,-6.204007608535799356e+00,1.036264213609624818e+01
1.815300000000000011e+02,-4.353721838552162993e+00,-8.030855958096369207e+00,1.035651086796657339e+01
1.815600000000000023e+02,-5.609861935703391644e+00,-1.034633967117624742e+01,1.087561131858495855e+01
1.815900000000000034e+02,-7.209426047766624102e+00,-1.315614751432559437e+01,1.220796123486975304e+01
1.816200000000000045e+02,-9.174927322481316594e+00,-1.629187220034899397e+01,1.475346490011584066e+01
1.816500000000000057e+02,-1.143652567555130517e+01,-1.923422651975472419e+01,1.893363382752054491e+01
1.816800000000000068e+02,-1.374090643149445157e+01,-2.096274235255994611e+01,2.487340309742769762e+01
1.817100000000000080e+02,-1.558224162117124934e+01,-2.016581063361767789e+01,3.183556445191632278e+01
1.817400000000000091e+02,-1.630225248367378299e+01,-1.618276424201345165e+01,3.794188873628901604e+01
1.817700000000000102e+02,-1.546134580904601918e+01,-1.006477523354088000e+01,4.113602071503802904e+01
1.818000000000000114e+02,-1.321195293873252119e+01,-4.077369149750630584e+00,4.087757923974519514e+01
1.818300000000000125e+02,-1.021327522558824619e+01,1.406333052951636020e-01,3.834448180578294085e+01
1.818600000000000136e+02,-7.178690854980275482e+00,2.388444114508182725e+00,3.504691425831018137e+01
1.818900000000000148e+02,-4.555066047228650383e+00,3.265101275813730552e+00,3.186666316424683743e+01
1.819200000000000159e+02,-2.496661154453434950e+00,3.428897065583854875e+00,2.907982883417783526e+01
1.819500000000000171e+02,-9.740534321783170801e-01,3.327394032842690752e+00,2.668054681263472716e+01
1.819799999999999898e+02,1.210303157279106756e-01,3.206711800660315248e+00,2.459350846153605730e+01
1.820099999999999909e+02,9.130500892740474050e-01,3.185231606002672411e+00,2.275320874472434340e+01
1.820399999999999920e+02,1.514404421146532176e+00,3.314628857710879117e+00,2.111922561533659248e+01
1.820699999999999932e+02,2.017088628026838748e+00,3.618063259106548468e+00,1.967268263390226224e+01
1.820999999999999943e+02,2.493877948053269122e+00,4.111424126112705579e+00,1.841148352641835828e+01
1.821299999999999955e+02,3.003093935662539238e+00,4.813872513091319583e+00,1.734892377256229423e+01
1.821599999999999966e+02,3.593848437854059163e+00,5.751483582008718898e+00,1.651617635380143057e+01
1.821899999999999977e+02,4.310096731153488570e+00,6.955255471752573193e+00,1.596837492977487294e+01
1.822199999999999989e+02,5.192242086850873406e+00,8.452179569416175653e+00,1.579367949805953408e+01
1.822500000000000000e+02,6.274644074035750307e+00,1.024529504332056185e+01,1.612302329811639012e+01
1.822800000000000011e+02,7.576414281728389710e+00,1.227650431974837986e+01,1.713318438040560565e+01
1.823100000000000023e+02,9.082078218539432868e+00,1.436847271001704129e+01,1.902522579664806557e+01
1.823400000000000034e+02,1.071046531731079909e+01,1.615972641483243777e+01,2.194653210572889890e+01
1.823700000000000045e+02,1.227979733908175497e+01,1.709321077296367974e+01,2.582882808071838809e+01
1.824000000000000057e+02,1.349860341413553755e+01,1.657226011857684966e+01,3.018878744231915690e+01
1.824300000000000068e+02,1.403095799082065298e+01,1.433739903157576379e+01,3.409768130607339742e+01
1.824600000000000080e+02,1.365032840610228071e+01,1.081936710619989128e+01,3.655684467610887367e+01
1.824900000000000091e+02,1.238865298940011783e+01,7.008786826702806394e+00,3.710098213054855165e+01
1.825200000000000102e+02,1.053651685159769968e+01,3.843209732473960916e+00,3.601843252089501135e+01
1.825500000000000114e+02,8.486152129090525520e+00,1.736299388467446025e+00,3.398760860787490401e+01
1.825800000000000125e+02,6.561934578498694215e+00,6.103347442938162892e-01,3.161167657450888058e+01
1.826100000000000136e+02,4.947743137013697279e+00,1.772788677685924741e-01,2.923798855157191667e+01
1.826400000000000148e+02,3.702055793397745820e+00,1.535138756968447982e-01,2.700698453998202808e+01
1.826700000000000159e+02,2.805538928682381083e+00,3.394051145022958238e-01,2.495209801713154008e+01
1.827000000000000171e+02,2.204354901492714180e+00,6.205196637819925254e-01,2.306748659911383470e+01
1.827299999999999898e+02,1.838182067542569076e+00,9.444530903362290397e-01,2.133894798163165873e+01
1.827599999999999909e+02,1.654642670971905316e+00,1.297805595907711274e+00,1.975423523613498844e+01
1.827899999999999920e+02,1.614923326905498557e+00,1.690024368981890124e+00,1.830534296446071707e+01
1.828199999999999932e+02,1.694730840352545176e+00,2.144050233396201488e+00,1.698886862108746243e+01
1.828499999999999943e+02,1.883320792297503043e+00,2.691976884727857566e+00,1.580676989912297969e+01
1.828799999999999955e+02,2.182135169978085987e+00,3.373877084346854183e+00,1.476838432109797594e+01
1.829099999999999966e+02,2.603745343517724020e+00,4.238199144616330294e+00,1.389432749223122876e+01
1.829399999999999977e+02,3.171211283344828047e+00,5.342102133787191676e+00,1.322313292108499638e+01
1.829699999999999989e+02,3.917439859605556407e+00,6.749357346742286268e+00,1.282183101178130613e+01
1.830000000000000000e+02,4.883388505661215184e+00,8.521468459166069209e+00,1.280153335445868201e+01
1.830300000000000011e+02,6.112666877910891472e+00,1.069388370232262986e+01,1.333704225805068866e+01
1.830600000000000023e+02,7.637925825178062844e+00,1.322411057998977313e+01,1.468198236280160351e+01
1.830900000000000034e+02,9.451860071639881511e+00,1.589817977284265282e+01,1.715164699339560173e+01
1.831200000000000045e+02,1.145638847688485029e+01,1.820764523900611564e+01,2.101263854947366028e+01
1.831500000000000057e+02,1.339874497351525839e+01,1.930034520237596496e+01,2.620737261964720233e+01
1.831800000000000068e+02,1.484706374875386992e+01,1.824443860438382004e+01,3.197929383803588976e+01
1.832100000000000080e+02,1.530449519853413598e+01,1.473878062703983893e+01,3.683224243493288697e+01
1.832400000000000091e+02,1.448744005796900147e+01,9.705451412460902816e+00,3.931921694953261692e+01
1.832700000000000102e+02,1.255416770042140051e+01,4.807094926486168873e+00,3.911206051998985345e+01
1.833000000000000114e+02,1.001730480341587715e+01,1.240984907495519929e+00,3.704769921071196137e+01
1.833300000000000125e+02,7.430715743643505178e+00,-7.822948405725815846e-01,3.422801748572754832e+01
1.833600000000000136e+02,5.161430594191887877e+00,-1.654499116791907198e+00,3.136394974563670601e+01
1.833900000000000148e+02,3.356325614402510649e+00,-1.866066473601913467e+00,2.873484609563885783e+01
1.834200000000000159e+02,2.012041408835041345e+00,-1.780847740115449440e+00,2.638613158482617038e+01
1.834500000000000171e+02,1.053103197952373504e+00,-1.613581925059855982e+00,2.428446113613980728e+01
1.834799999999999898e+02,3.838918959111841112e-01,-1.472852214779892144e+00,2.238693952196467762e+01
1.835099999999999909e+02,-8.509646285737818006e-02,-1.405874643710725902e+00,2.066057225866922309e+01
1.835399999999999920e+02,-4.276395703126049108e-01,-1.429882876387464474e+00,1.908324154209152468e+01
1.835699999999999932e+02,-7.009913321160431421e-01,-1.551133349292769248e+00,1.764069211081345756e+01
1.835999999999999943e+02,-9.489548875424865804e-01,-1.775557246854673199e+00,1.632416447639442580e+01
1.836299999999999955e+02,-1.206168382053301791e+00,-2.114540237015325452e+00,1.512953590610119115e+01
1.836599999999999966e+02,-1.502385335151028123e+00,-2.588216825805609744e+00,1.405792297902141463e+01
1.836899999999999977e+02,-1.866325185388137520e+00,-3.227687775179957086e+00,1.311781381788158463e+01
1.837199999999999989e+02,-2.329026435296697173e+00,-4.076727542886339428e+00,1.232922098096106289e+01
1.837500000000000000e+02,-2.926679327690650201e+00,-5.192632640621491547e+00,1.173088700098266202e+01
1.837800000000000011e+02,-3.702656717409803289e+00,-6.644443427230837251e+00,1.139213462657737885e+01
1.838100000000000023e+02,-4.707757008448029801e+00,-8.504112206978440724e+00,1.143110776895527536e+01
1.838400000000000034e+02,-5.996180276329742043e+00,-1.082128844902564424e+01,1.203933782020055254e+01
1.838700000000000045e+02,-7.612027420721828364e+00,-1.356514465976265882e+01,1.350443576060862227e+01
1.839000000000000057e+02,-9.557400295257075129e+00,-1.651318503368925050e+01,1.619939696446736122e+01
1.839300000000000068e+02,-1.173257967165173632e+01,-1.909389078400021234e+01,2.046202125846707176e+01
1.839600000000000080e+02,-1.385567315167751801e+01,-2.030482137654638208e+01,2.626135212279773512e+01
1.839900000000000091e+02,-1.542566035714128780e+01,-1.902340189290106309e+01,3.271401277159011300e+01
1.840200000000000102e+02,-1.586000446287484955e+01,-1.491344332426568720e+01,3.802035756799403288e+01
1.840500000000000114e+02,-1.484439602257688406e+01,-9.167055789361391760e+00,4.049902648161837249e+01
1.840800000000000125e+02,-1.260545139224780264e+01,-3.796058100214767528e+00,3.992567526240755882e+01
1.841100000000000136e+02,-9.766893322171629421e+00,-9.115104979382726569e-02,3.743462222012740881e+01
1.841400000000000148e+02,-6.952840010974764340e+00,1.870805997117306996e+00,3.431406621276084934e+01
1.841700000000000159e+02,-4.540698661142828385e+00,2.633076636544469107e+00,3.129532378870455744e+01
1.842000000000000171e+02,-2.655128832185429832e+00,2.765880271250197975e+00,2.861102274440027315e+01
1.842299999999999898e+02,-1.264205247548822797e+00,2.657264944105978799e+00,2.626196939847894285e+01
1.842599999999999909e+02,-2.689362340668284279e-01,2.522802194738572812e+00,2.418890009600099589e+01
1.842899999999999920e+02,4.429548938053345930e-01,2.467026623589444245e+00,2.233766077627525704e+01
1.843199999999999932e+02,9.724881608104761765e-01,2.535451764888105863e+00,2.067264007915790813e+01
1.843499999999999943e+02,1.402120704639013393e+00,2.748025419573689287e+00,1.917436981004667018e+01
1.843799999999999955e+02,1.796886145914416311e+00,3.118377814372335521e+00,1.783561856619288477e+01
1.844099999999999966e+02,2.208867861302355351e+00,3.664116759795767564e+00,1.665989752545189617e+01
1.844399999999999977e+02,2.682372002226768970e+00,4.411780958978062550e+00,1.566296511900310229e+01
1.844699999999999989e+02,3.258528224392874151e+00,5.398218055850600550e+00,1.487745207328925368e+01
1.845000000000000000e+02,3.978576568291740223e+00,6.668253225067543255e+00,1.436100918457010067e+01
1.845300000000000011e+02,4.884951940262273418e+00,8.266168378794313654e+00,1.420833132816342648e+01
1.845600000000000023e+02,6.018449430017499324e+00,1.021529625633382032e+01,1.456580382311444666e+01
1.845900000000000034e+02,7.408212106154615562e+00,1.247640770623441675e+01,1.564188890705700530e+01
1.846200000000000045e+02,9.049527265554724309e+00,1.487578942510451974e+01,1.769273137548752217e+01
1.846500000000000057e+02,1.086508505871233510e+01,1.701204664693115376e+01,2.094007791811628039e+01
1.846800000000000068e+02,1.265576545775007844e+01,1.821144268974901337e+01,2.537058065122860739e+01
1.847100000000000080e+02,1.407656739045093808e+01,1.769520666908383788e+01,3.045062711623157625e+01
1.847400000000000091e+02,1.470795084509451200e+01,1.507938619154234594e+01,3.503250476555239601e+01
1.847700000000000102e+02,1.425711884291539633e+01,1.089658935842757970e+01,3.783847707249729808e+01
1.848000000000000114e+02,1.276465867416440503e+01,6.433315657484315331e+00,3.831085175490274963e+01
1.848300000000000125e+02,1.060241941673899113e+01,2.858130537670239946e+00,3.689883470823562561e+01
1.848600000000000136e+02,8.253882201931553197e+00,6.029145528802153375e-01,3.450181673413715799e+01
1.848900000000000148e+02,6.094696676982137795e+00,-5.173711221090897538e-01,3.184148261185176665e+01
1.849200000000000159e+02,4.316518252905470199e+00,-8.984062792226046312e-01,2.928112713773484188e+01
1.849500000000000171e+02,2.961562793554896711e+00,-8.870519691977136745e-01,2.693503790436572132e+01
1.849799999999999898e+02,1.987509822264517112e+00,-7.101012516053942791e-01,2.480752639323870667e+01
1.850099999999999909e+02,1.319363810036794815e+00,-4.911092399808821840e-01,2.287214349792073520e+01
1.850399999999999920e+02,8.797746118669470539e-01,-2.860001675016643485e-01,2.110175206140769788e+01
1.850699999999999932e+02,6.028317881686002799e-01,-1.125534400823904324e-01,1.947539698000057840e+01
1.850999999999999943e+02,4.380757978654951090e-01,3.038059866986456831e-02,1.797763696188537352e+01
1.851299999999999955e+02,3.497128859466868689e-01,1.519613155002326743e-01,1.659663469926807977e+01
1.851599999999999966e+02,3.140330633083719958e-01,2.639413036060851980e-01,1.532273770439204519e+01
1.851899999999999977e+02,3.165952093350522523e-01,3.785333826974673910e-01,1.414769633383092007e+01
1.852199999999999989e+02,3.498686279320973314e-01,5.080924009265067598e-01,1.306431954165050868e+01
1.852500000000000000e+02,4.115510098717677367e-01,6.657562023982055432e-01,1.206640029377925316e+01
1.852800000000000011e+02,5.035679952921564562e-01,8.666186486505674802e-01,1.114884145362248802e+01
1.853100000000000023e+02,6.316888460779960246e-01,1.129281383120312121e+00,1.030800715924330824e+01
1.853400000000000034e+02,8.056948808525408179e-01,1.477794130967016395e+00,9.542423051231777364e+00
1.853700000000000045e+02,1.040069749716580505e+00,1.944077819873724966e+00,8.854086244132446382e+00
1.854000000000000057e+02,1.355216527218733980e+00,2.570933067160472429e+00,8.250875684450903691e+00
1.854300000000000068e+02,1.779219848364484324e+00,3.415613226844376626e+00,7.750954761998984921e+00
1.854600000000000080e+02,2.350113779743234321e+00,4.553507283763869928e+00,7.390740568742011796e+00
1.854900000000000091e+02,3.118373523918261725e+00,6.080277472362030089e+00,7.239071727000268019e+00
1.855200000000000102e+02,4.148648393239609433e+00,8.107783194421342543e+00,7.421457222509441287e+00
1.855500000000000114e+02,5.517990314977479827e+00,1.074221770929220909e+01,8.158296644758635807e+00
1.855800000000000125e+02,7.303884617752331110e+00,1.401931124226392100e+01,9.814091828139083873e+00
1.856100000000000136e+02,9.548110529081242248e+00,1.775365807641501092e+01,1.292477285827600220e+01
1.856400000000000148e+02,1.217483684980785341e+01,2.127127884521178558e+01,1.808903038855839540e+01
1.856700000000000159e+02,1.485498127774361876e+01,2.315757638765541060e+01,2.549754521357682080e+01
1.857000000000000171e+02,1.689939294733834174e+01,2.159029279330031059e+01,3.404122572507675670e+01
1.857299999999999898e+02,1.742954879094983767e+01,1.589675387641075410e+01,4.096344044173693533e+01
1.857599999999999909e+02,1.597013820260238504e+01,8.042558773536438110e+00,4.366698101755093830e+01
1.857899999999999920e+02,1.292376375987320003e+01,1.228089441122249159e+00,4.218126418419013390e+01
1.858199999999999932e+02,9.253305765724025633e+00,-2.932091188197681220e+00,3.859970714608698472e+01
1.858499999999999943e+02,5.796600963595265554e+00,-4.782414165720097365e+00,3.477366346541532494e+01
1.858799999999999955e+02,2.963567380444026789e+00,-5.302933692573455815e+00,3.146850131906105119e+01
1.859099999999999966e+02,8.212228649718807949e-01,-5.269200988159081334e+00,2.877216420111307471e+01
1.859399999999999977e+02,-7.340552137067675176e-01,-5.121093400579111332e+00,2.656311193287341155e+01
1.859699999999999989e+02,-1.858063025165165083e+00,-5.068938658738459502e+00,2.471743209738998459e+01
1.860000000000000000e+02,-2.701584483866521058e+00,-5.200843984448166424e+00,2.315799156177368090e+01
1.860300000000000011e+02,-3.390150674550477028e+00,-5.548528358264433358e+00,2.185094959140824500e+01
1.860600000000000023e+02,-4.021324283849126324e+00,-6.121316266833763287e+00,2.079449702645804976e+01
1.860900000000000034e+02,-4.668536102617400374e+00,-6.920589925223304739e+00,2.001188507186927978e+01
1.861200000000000045e+02,-5.385826748895445881e+00,-7.941761989277777545e+00,1.954926429959866141e+01
1.861500000000000057e+02,-6.210517886695963163e+00,-9.166691852862836498e+00,1.947550259512532378e+01
1.861800000000000068e+02,-7.162008851748287164e+00,-1.054729078940813913e+01,1.987933600145377611e+01
1.862100000000000080e+02,-8.235533579909603219e+00,-1.198158301542679816e+01,2.085654655281217984e+01
1.862400000000000091e+02,-9.390915456294981922e+00,-1.328885771351668943e+01,2.247708328008437562e+01
1.862700000000000102e+02,-1.053956712492747805e+01,-1.420277563156798983e+01,2.472451663855576243e+01
1.863000000000000114e+02,-1.153908164052865892e+01,-1.441521363436969239e+01,2.741883351197255791e+01
1.863300000000000125e+02,-1.221076778726245315e+01,-1.369563253916468604e+01,3.017338408863139065e+01
1.863600000000000136e+02,-1.239102259208614143e+01,-1.204902161641478386e+01,3.246473712531215483e+01
1.863900000000000148e+02,-1.200245738358306369e+01,-9.788393951723833197e+00,3.383508459725485551e+01
1.864200000000000159e+02,-1.110021256951922553e+01,-7.416167665389478358e+00,3.410210440786785568e+01
1.864500000000000171e+02,-9.854628952686987020e+00,-5.384596618172335702e+00,3.340172110948155648e+01
1.864799999999999898e+02,-8.481524829500807883e+00,-3.928678981655920666e+00,3.204825987230075413e+01
1.865099999999999909e+02,-7.169906841867807579e+00,-3.064584765474135164e+00,3.035909670105814584e+01
1.865399999999999920e+02,-6.044315593299037559e+00,-2.685904611222152294e+00,2.856241545384011715e+01
1.865699999999999932e+02,-5.163661486931341749e+00,-2.658356824630495829e+00,2.679101568104035280e+01
1.865999999999999943e+02,-4.539334608534697502e+00,-2.871850177301905394e+00,2.511283681486525055e+01
1.866299999999999955e+02,-4.156644459364778221e+00,-3.256039454611207251e+00,2.356216443444263930e+01
1.866599999999999966e+02,-3.991730299828893713e+00,-3.777213369242903518e+00,2.216034980573126134e+01
1.866899999999999977e+02,-4.022223920383672713e+00,-4.429182210090860217e+00,2.092760774773584131e+01
1.867199999999999989e+02,-4.232670330579644258e+00,-5.223865855859094687e+00,1.989012753445554083e+01
1.867500000000000000e+02,-4.616238885332473174e+00,-6.182780566266880662e+00,1.908564711517484369e+01
1.867800000000000011e+02,-5.173796212918195359e+00,-7.328193746640987882e+00,1.856898847400734098e+01
1.868100000000000023e+02,-5.910607242973932252e+00,-8.671327757667150138e+00,1.841738581417397924e+01
1.868400000000000034e+02,-6.830061542888895332e+00,-1.019425050856118453e+01,1.873312704432048292e+01
1.868700000000000045e+02,-7.923144546705749747e+00,-1.182281739612211524e+01,1.963715496680606520e+01
1.869000000000000057e+02,-9.152541399698858271e+00,-1.339302251527522714e+01,2.124190390467567369e+01
1.869300000000000068e+02,-1.043276671582828108e+01,-1.462688698755131078e+01,2.358910305483018277e+01
1.869600000000000080e+02,-1.161451412880640888e+01,-1.515658290948766584e+01,2.655192541948878571e+01
1.869900000000000091e+02,-1.249150341515373697e+01,-1.464471598641450889e+01,2.974775884337697462e+01
1.870200000000000102e+02,-1.285038774964674957e+01,-1.299185876039179277e+01,3.256830468341159701e+01
1.870500000000000114e+02,-1.255937677211019121e+01,-1.049004017467325589e+01,3.440402194520390111e+01
1.870800000000000125e+02,-1.164394568846758027e+01,-7.734363282306779830e+00,3.494722100091748018e+01
1.871100000000000136e+02,-1.028548953398431287e+01,-5.316534233171490875e+00,3.431076000233440482e+01
1.871400000000000148e+02,-8.739813867755476195e+00,-3.566056993522602525e+00,3.287196116585984385e+01
1.871700000000000159e+02,-7.239645916206785436e+00,-2.519157465161444343e+00,3.102946601627094125e+01
1.872000000000000171e+02,-5.939649570676666990e+00,-2.042619901421428796e+00,2.906619450061473842e+01
1.872299999999999898e+02,-4.911782921782305245e+00,-1.963861997372599921e+00,2.713784966959217471e+01
1.872599999999999909e+02,-4.167898994191341799e+00,-2.141609152088192580e+00,2.531543556377466686e+01
1.872899999999999920e+02,-3.687124665625717057e+00,-2.485564252528317475e+00,2.362769304982611018e+01
1.873199999999999932e+02,-3.437200273360236036e+00,-2.951287690423828991e+00,2.208756842114716790e+01
1.873499999999999943e+02,-3.387692866102490541e+00,-3.528190714053310195e+00,2.070573037597845456e+01
1.873799999999999955e+02,-3.516686965814572297e+00,-4.228376163580215952e+00,1.949751545891924565e+01
1.874099999999999966e+02,-3.813214943580407468e+00,-5.078110798292415851e+00,1.848783129765280364e+01
1.874399999999999977e+02,-4.277122699626609403e+00,-6.110922022313936885e+00,1.771642286505619879e+01
1.874699999999999989e+02,-4.917151128152338124e+00,-7.359879222684574174e+00,1.724445011181616394e+01
1.875000000000000000e+02,-5.747021265742047191e+00,-8.845462631489890981e+00,1.716191678709396484e+01
1.875300000000000011e+02,-6.778278178803311960e+00,-1.055434514339776797e+01,1.759292055526525900e+01
1.875600000000000023e+02,-8.007730385481428570e+00,-1.240471670528560821e+01,1.869045726825702758e+01
1.875900000000000034e+02,-9.397334515447544945e+00,-1.419976611345052930e+01,2.060411793119117263e+01
1.876200000000000045e+02,-1.084757157265640615e+01,-1.559050541296120151e+01,2.339810450041020218e+01
1.876500000000000057e+02,-1.217521140781944666e+01,-1.610492586617047550e+01,2.691474429691343317e+01
1.876800000000000068e+02,-1.312219452513927109e+01,-1.531857219208279552e+01,3.065132488911803321e+01
1.877100000000000080e+02,-1.342649340940116787e+01,-1.315088227348770644e+01,3.381587225312137690e+01
1.877400000000000091e+02,-1.294551669651895409e+01,-1.005708940952312247e+01,3.566932464238605860e+01
1.877700000000000102e+02,-1.174940526857296241e+01,-6.841517563503966670e+00,3.593754521261087831e+01
1.878000000000000114e+02,-1.009565761982521792e+01,-4.201357233272787539e+00,3.489361838662048143e+01
1.878300000000000125e+02,-8.303607803445515856e+00,-2.431415462042163522e+00,3.306836202846315587e+01
1.878600000000000136e+02,-6.632898237239353456e+00,-1.470195270815256805e+00,3.093031732860484340e+01
1.878900000000000148e+02,-5.233319071252085841e+00,-1.100303682345717071e+00,2.876303822152283018e+01
1.879200000000000159e+02,-4.156549539894943912e+00,-1.102868307427385730e+00,2.669572493568061233e+01
1.879500000000000171e+02,-3.391889798914943022e+00,-1.319999017333411073e+00,2.477210100104087331e+01
1.879799999999999898e+02,-2.899907269086462236e+00,-1.660173582210151100e+00,2.300062515475737612e+01
1.880099999999999909e+02,-2.635217538756267519e+00,-2.083229629683304385e+00,2.137995925705697431e+01
1.880399999999999920e+02,-2.558942066622314826e+00,-2.583578294303389811e+00,1.990944825639012450e+01
1.880699999999999932e+02,-2.644117287061629185e+00,-3.177684571707185324e+00,1.859337776937235986e+01
1.880999999999999943e+02,-2.877136516978339387e+00,-3.896283142849300329e+00,1.744385451515509189e+01
1.881299999999999955e+02,-3.257301717261156693e+00,-4.779844962678301279e+00,1.648458623687131919e+01
1.881599999999999966e+02,-3.795527652828270870e+00,-5.875087777809085310e+00,1.575672783702901647e+01
1.881899999999999977e+02,-4.512310048454932776e+00,-7.229593138666238872e+00,1.532747964592639356e+01
1.882199999999999989e+02,-5.434111335988534464e+00,-8.880197782288851371e+00,1.530127478838182675e+01
1.882500000000000000e+02,-6.586131354591522324e+00,-1.082865579877864270e+01,1.583068910169332000e+01
1.882800000000000011e+02,-7.978009024242108893e+00,-1.299661040211035612e+01,1.711717549660436433e+01
1.883100000000000023e+02,-9.578251761400327524e+00,-1.515728416392356515e+01,1.937794813637824021e+01
1.883400000000000034e+02,-1.127646076838911604e+01,-1.686793207053077737e+01,2.274007928947012402e+01
1.883700000000000045e+02,-1.284643250465997966e+01,-1.748818469814788301e+01,2.703909325546205267e+01
1.884000000000000057e+02,-1.395062133350118927e+01,-1.641943136334302977e+01,3.161336606077455613e+01
1.884300000000000068e+02,-1.424001722728043617e+01,-1.356537710938259700e+01,3.537333696672794758e+01
1.884600000000000080e+02,-1.353909127854587169e+01,-9.622919214547591693e+00,3.734508038940438013e+01
1.884900000000000091e+02,-1.197655908638854250e+01,-5.733473864135080866e+00,3.729224052740691775e+01
1.885200000000000102e+02,-9.922345837764913412e+00,-2.759476794740085559e+00,3.573653085683046271e+01
1.885500000000000114e+02,-7.789058274444407459e+00,-9.365748448645656588e-01,3.343562214017629231e+01
1.885800000000000125e+02,-5.874129702265082464e+00,-5.784981391154842001e-02,3.094892725352577756e+01
1.886100000000000136e+02,-4.319917641163476318e+00,2.099968496934372375e-01,2.855234296492565704e+01
1.886400000000000148e+02,-3.150378379446623800e+00,1.458939013083914993e-01,2.633586275647622443e+01
1.886700000000000159e+02,-2.324623318277660555e+00,-7.068873490756749645e-02,2.430738056425212434e+01
1.887000000000000171e+02,-1.778136424569378260e+00,-3.441908471287588034e-01,2.245048246435001715e+01
1.887299999999999898e+02,-1.446766369369419714e+00,-6.349549411028778678e-01,2.074691830988409791e+01
1.887599999999999909e+02,-1.277735843230448198e+00,-9.362778591805829276e-01,1.918243297357189547e+01
1.887899999999999920e+02,-1.232987090294362265e+00,-1.259633359527866814e+00,1.774710594951999099e+01
1.888199999999999932e+02,-1.288823852091542710e+00,-1.626673531813379148e+00,1.643482817029278920e+01
1.888499999999999943e+02,-1.434271192428652641e+00,-2.065899089584938508e+00,1.524338696932083970e+01
1.888799999999999955e+02,-1.669439421834432169e+00,-2.612249520576837458e+00,1.417559044026492643e+01
1.889099999999999966e+02,-2.004461321024530118e+00,-3.308343330387049530e+00,1.324177542439845290e+01
1.889399999999999977e+02,-2.459138140089843994e+00,-4.206337644113120611e+00,1.246434081368017743e+01
